feature,chi2_score,p_value
banking,1.0,0.31731050786291115
banned,1.0,0.31731050786291115
banner,1.0,0.31731050786291115
barest,1.0,0.31731050786291115
barley,1.0,0.31731050786291115
barman,1.0,0.31731050786291115
barrier,1.0,0.31731050786291115
bartenders,1.0,0.31731050786291115
basket,1.0,0.31731050786291115
bass,1.0,0.31731050786291115
bat,1.0,0.31731050786291115
batteries,1.0,0.31731050786291115
band,1.0,0.31731050786291115
battery,1.0,0.31731050786291115
batting,1.0,0.31731050786291115
battle,1.0,0.31731050786291115
beach,1.0,0.31731050786291115
beaches,1.0,0.31731050786291115
beaten,1.0,0.31731050786291115
aother,1.0,0.31731050786291115
beautifully,1.0,0.31731050786291115
beauty,1.0,0.31731050786291115
aon,1.0,0.31731050786291115
becaue,1.0,0.31731050786291115
bedhead,1.0,0.31731050786291115
bedrooms,1.0,0.31731050786291115
anyting,1.0,0.31731050786291115
bang,1.0,0.31731050786291115
banana,1.0,0.31731050786291115
authentic,1.0,0.31731050786291115
awkwardly,1.0,0.31731050786291115
authorizations,1.0,0.31731050786291115
authorize,1.0,0.31731050786291115
automatic,1.0,0.31731050786291115
automatically,1.0,0.31731050786291115
avail,1.0,0.31731050786291115
availablity,1.0,0.31731050786291115
avalible,1.0,0.31731050786291115
aveda,1.0,0.31731050786291115
avoided,1.0,0.31731050786291115
avoiding,1.0,0.31731050786291115
awaiting,1.0,0.31731050786291115
award,1.0,0.31731050786291115
awayers,1.0,0.31731050786291115
apologetic,1.0,0.31731050786291115
awoken,1.0,0.31731050786291115
balmy,1.0,0.31731050786291115
awry,1.0,0.31731050786291115
backaches,1.0,0.31731050786291115
backdrop,1.0,0.31731050786291115
background,1.0,0.31731050786291115
backpack,1.0,0.31731050786291115
backup,1.0,0.31731050786291115
backwards,1.0,0.31731050786291115
baffled,1.0,0.31731050786291115
apnea,1.0,0.31731050786291115
bagles,1.0,0.31731050786291115
bailed,1.0,0.31731050786291115
balck,1.0,0.31731050786291115
apathy,1.0,0.31731050786291115
balcony,1.0,0.31731050786291115
bumper,1.0,0.31731050786291115
ammenities,1.0,0.31731050786291115
aggravated,1.0,0.31731050786291115
alarm,1.0,0.31731050786291115
commitment,1.0,0.31731050786291115
comming,1.0,0.31731050786291115
commercial,1.0,0.31731050786291115
comment,1.0,0.31731050786291115
akk,1.0,0.31731050786291115
commanding,1.0,0.31731050786291115
comformting,1.0,0.31731050786291115
cleanlinees,1.0,0.31731050786291115
comedy,1.0,0.31731050786291115
combustion,1.0,0.31731050786291115
combined,1.0,0.31731050786291115
combine,1.0,0.31731050786291115
alarmed,1.0,0.31731050786291115
colorless,1.0,0.31731050786291115
commitments,1.0,0.31731050786291115
committed,1.0,0.31731050786291115
committing,1.0,0.31731050786291115
communal,1.0,0.31731050786291115
communicating,1.0,0.31731050786291115
communications,1.0,0.31731050786291115
comparatively,1.0,0.31731050786291115
comparing,1.0,0.31731050786291115
akin,1.0,0.31731050786291115
comparisons,1.0,0.31731050786291115
compartment,1.0,0.31731050786291115
compensated,1.0,0.31731050786291115
compensatory,1.0,0.31731050786291115
competing,1.0,0.31731050786291115
complainer,1.0,0.31731050786291115
complemenatry,1.0,0.31731050786291115
compliment,1.0,0.31731050786291115
coloring,1.0,0.31731050786291115
colorful,1.0,0.31731050786291115
colored,1.0,0.31731050786291115
clunked,1.0,0.31731050786291115
cleared,1.0,0.31731050786291115
cleaver,1.0,0.31731050786291115
cleverly,1.0,0.31731050786291115
cliche,1.0,0.31731050786291115
click,1.0,0.31731050786291115
clients,1.0,0.31731050786291115
clinking,1.0,0.31731050786291115
closeout,1.0,0.31731050786291115
allergic,1.0,0.31731050786291115
allergen,1.0,0.31731050786291115
clue,1.0,0.31731050786291115
cluelessness,1.0,0.31731050786291115
clump,1.0,0.31731050786291115
allegro,1.0,0.31731050786291115
coarse,1.0,0.31731050786291115
cologne,1.0,0.31731050786291115
coast,1.0,0.31731050786291115
coastal,1.0,0.31731050786291115
alcove,1.0,0.31731050786291115
cockroaches,1.0,0.31731050786291115
cocktails,1.0,0.31731050786291115
colada,1.0,0.31731050786291115
colder,1.0,0.31731050786291115
albiet,1.0,0.31731050786291115
collapsing,1.0,0.31731050786291115
colleague,1.0,0.31731050786291115
collected,1.0,0.31731050786291115
collection,1.0,0.31731050786291115
colleen,1.0,0.31731050786291115
college,1.0,0.31731050786291115
compliments,1.0,0.31731050786291115
compressor,1.0,0.31731050786291115
airlines,1.0,0.31731050786291115
continuous,1.0,0.31731050786291115
consistently,1.0,0.31731050786291115
consists,1.0,0.31731050786291115
consolation,1.0,0.31731050786291115
constitute,1.0,0.31731050786291115
consumer,1.0,0.31731050786291115
consuming,1.0,0.31731050786291115
agitate,1.0,0.31731050786291115
contain,1.0,0.31731050786291115
contemplated,1.0,0.31731050786291115
aggregious,1.0,0.31731050786291115
contempt,1.0,0.31731050786291115
contemptuous,1.0,0.31731050786291115
contents,1.0,0.31731050786291115
continues,1.0,0.31731050786291115
continuously,1.0,0.31731050786291115
consigned,1.0,0.31731050786291115
contradicting,1.0,0.31731050786291115
aggravation,1.0,0.31731050786291115
contributed,1.0,0.31731050786291115
controllable,1.0,0.31731050786291115
conventioneers,1.0,0.31731050786291115
conversations,1.0,0.31731050786291115
conversing,1.0,0.31731050786291115
convey,1.0,0.31731050786291115
coolest,1.0,0.31731050786291115
coordinator,1.0,0.31731050786291115
copy,1.0,0.31731050786291115
cords,1.0,0.31731050786291115
core,1.0,0.31731050786291115
corkscrew,1.0,0.31731050786291115
consistent,1.0,0.31731050786291115
consierge,1.0,0.31731050786291115
compromise,1.0,0.31731050786291115
condominiums,1.0,0.31731050786291115
computerized,1.0,0.31731050786291115
concealed,1.0,0.31731050786291115
conceirge,1.0,0.31731050786291115
concentrates,1.0,0.31731050786291115
concern,1.0,0.31731050786291115
concerning,1.0,0.31731050786291115
concluded,1.0,0.31731050786291115
conclusion,1.0,0.31731050786291115
condescendingly,1.0,0.31731050786291115
conditiner,1.0,0.31731050786291115
airline,1.0,0.31731050786291115
conditioner,1.0,0.31731050786291115
aides,1.0,0.31731050786291115
aid,1.0,0.31731050786291115
ahould,1.0,0.31731050786291115
agreeable,1.0,0.31731050786291115
conducted,1.0,0.31731050786291115
conducting,1.0,0.31731050786291115
conferences,1.0,0.31731050786291115
confidence,1.0,0.31731050786291115
confident,1.0,0.31731050786291115
configurations,1.0,0.31731050786291115
configured,1.0,0.31731050786291115
ah,1.0,0.31731050786291115
confrontation,1.0,0.31731050786291115
congested,1.0,0.31731050786291115
connectivity,1.0,0.31731050786291115
connects,1.0,0.31731050786291115
conscious,1.0,0.31731050786291115
considerable,1.0,0.31731050786291115
allergy,1.0,0.31731050786291115
cleanin,1.0,0.31731050786291115
burden,1.0,0.31731050786291115
capture,1.0,0.31731050786291115
carefully,1.0,0.31731050786291115
careful,1.0,0.31731050786291115
cardboard,1.0,0.31731050786291115
carbon,1.0,0.31731050786291115
carbide,1.0,0.31731050786291115
caravan,1.0,0.31731050786291115
amd,1.0,0.31731050786291115
cleanest,1.0,0.31731050786291115
caps,1.0,0.31731050786291115
cap,1.0,0.31731050786291115
canted,1.0,0.31731050786291115
cans,1.0,0.31731050786291115
canine,1.0,0.31731050786291115
canes,1.0,0.31731050786291115
ambien,1.0,0.31731050786291115
carousing,1.0,0.31731050786291115
carpeted,1.0,0.31731050786291115
carriage,1.0,0.31731050786291115
cars,1.0,0.31731050786291115
amazement,1.0,0.31731050786291115
carte,1.0,0.31731050786291115
cash,1.0,0.31731050786291115
casts,1.0,0.31731050786291115
catalogue,1.0,0.31731050786291115
amazed,1.0,0.31731050786291115
category,1.0,0.31731050786291115
catered,1.0,0.31731050786291115
cause,1.0,0.31731050786291115
caused,1.0,0.31731050786291115
causing,1.0,0.31731050786291115
caution,1.0,0.31731050786291115
ameliorate,1.0,0.31731050786291115
candles,1.0,0.31731050786291115
candle,1.0,0.31731050786291115
amidst,1.0,0.31731050786291115
burger,1.0,0.31731050786291115
burgers,1.0,0.31731050786291115
buried,1.0,0.31731050786291115
burn,1.0,0.31731050786291115
burned,1.0,0.31731050786291115
burnham,1.0,0.31731050786291115
bushed,1.0,0.31731050786291115
businesses,1.0,0.31731050786291115
bustle,1.0,0.31731050786291115
buttnaked,1.0,0.31731050786291115
butts,1.0,0.31731050786291115
buyer,1.0,0.31731050786291115
buzzing,1.0,0.31731050786291115
bye,1.0,0.31731050786291115
cafeteria,1.0,0.31731050786291115
candidate,1.0,0.31731050786291115
caffeinated,1.0,0.31731050786291115
caked,1.0,0.31731050786291115
cakes,1.0,0.31731050786291115
caled,1.0,0.31731050786291115
californians,1.0,0.31731050786291115
callex,1.0,0.31731050786291115
callous,1.0,0.31731050786291115
calming,1.0,0.31731050786291115
camera,1.0,0.31731050786291115
camp,1.0,0.31731050786291115
camper,1.0,0.31731050786291115
canada,1.0,0.31731050786291115
cancelation,1.0,0.31731050786291115
cancellable,1.0,0.31731050786291115
cavalier,1.0,0.31731050786291115
cavernous,1.0,0.31731050786291115
cece,1.0,0.31731050786291115
allocated,1.0,0.31731050786291115
chigaco,1.0,0.31731050786291115
chill,1.0,0.31731050786291115
alludes,1.0,0.31731050786291115
chimes,1.0,0.31731050786291115
chlorine,1.0,0.31731050786291115
chocolates,1.0,0.31731050786291115
choking,1.0,0.31731050786291115
chopped,1.0,0.31731050786291115
chops,1.0,0.31731050786291115
chore,1.0,0.31731050786291115
christopher,1.0,0.31731050786291115
chuckled,1.0,0.31731050786291115
chunk,1.0,0.31731050786291115
cig,1.0,0.31731050786291115
cigar,1.0,0.31731050786291115
chewing,1.0,0.31731050786291115
cigarrettes,1.0,0.31731050786291115
cinnamon,1.0,0.31731050786291115
circulation,1.0,0.31731050786291115
circumstance,1.0,0.31731050786291115
clark,1.0,0.31731050786291115
clashing,1.0,0.31731050786291115
classed,1.0,0.31731050786291115
classes,1.0,0.31731050786291115
classier,1.0,0.31731050786291115
classiest,1.0,0.31731050786291115
classified,1.0,0.31731050786291115
claustrophobic,1.0,0.31731050786291115
claw,1.0,0.31731050786291115
alleyways,1.0,0.31731050786291115
chicqgo,1.0,0.31731050786291115
chewed,1.0,0.31731050786291115
alters,1.0,0.31731050786291115
challenged,1.0,0.31731050786291115
celebrating,1.0,0.31731050786291115
celebrities,1.0,0.31731050786291115
alternatives,1.0,0.31731050786291115
alternate,1.0,0.31731050786291115
centers,1.0,0.31731050786291115
centrally,1.0,0.31731050786291115
cents,1.0,0.31731050786291115
ceo,1.0,0.31731050786291115
cereals,1.0,0.31731050786291115
chacago,1.0,0.31731050786291115
chad,1.0,0.31731050786291115
chage,1.0,0.31731050786291115
chagrin,1.0,0.31731050786291115
chains,1.0,0.31731050786291115
chambermaid,1.0,0.31731050786291115
chest,1.0,0.31731050786291115
chaotic,1.0,0.31731050786291115
chaperones,1.0,0.31731050786291115
characters,1.0,0.31731050786291115
charity,1.0,0.31731050786291115
charlie,1.0,0.31731050786291115
charming,1.0,0.31731050786291115
chart,1.0,0.31731050786291115
chat,1.0,0.31731050786291115
chatted,1.0,0.31731050786291115
cheesy,1.0,0.31731050786291115
chefs,1.0,0.31731050786291115
chemical,1.0,0.31731050786291115
chemicals,1.0,0.31731050786291115
almighty,1.0,0.31731050786291115
fender,1.0,0.31731050786291115
argumentative,1.0,0.31731050786291115
informal,1.0,0.31731050786291115
girlfriends,1.0,0.31731050786291115
giant,1.0,0.31731050786291115
individual,1.0,0.31731050786291115
gideon,1.0,0.31731050786291115
gigantic,1.0,0.31731050786291115
giggling,1.0,0.31731050786291115
gimmick,1.0,0.31731050786291115
gimmicks,1.0,0.31731050786291115
ginos,1.0,0.31731050786291115
indignation,1.0,0.31731050786291115
20x,1.0,0.31731050786291115
hires,1.0,0.31731050786291115
helpless,1.0,0.31731050786291115
indicators,1.0,0.31731050786291115
indicate,1.0,0.31731050786291115
indespirate,1.0,0.31731050786291115
indescrpencies,1.0,0.31731050786291115
3the,1.0,0.31731050786291115
glamourous,1.0,0.31731050786291115
independent,1.0,0.31731050786291115
glanced,1.0,0.31731050786291115
getway,1.0,0.31731050786291115
3x4,1.0,0.31731050786291115
individuals,1.0,0.31731050786291115
indoors,1.0,0.31731050786291115
generic,1.0,0.31731050786291115
generous,1.0,0.31731050786291115
2004,1.0,0.31731050786291115
inexperienced,1.0,0.31731050786291115
inexpensively,1.0,0.31731050786291115
geneva,1.0,0.31731050786291115
40degrees,1.0,0.31731050786291115
gentle,1.0,0.31731050786291115
germ,1.0,0.31731050786291115
2006,1.0,0.31731050786291115
germifying,1.0,0.31731050786291115
200ish,1.0,0.31731050786291115
gesture,1.0,0.31731050786291115
industrial,1.0,0.31731050786291115
getgo,1.0,0.31731050786291115
indulgent,1.0,0.31731050786291115
indulge,1.0,0.31731050786291115
2011,1.0,0.31731050786291115
inducing,1.0,0.31731050786291115
glaring,1.0,0.31731050786291115
3rds,1.0,0.31731050786291115
glee,1.0,0.31731050786291115
incidentally,1.0,0.31731050786291115
incessant,1.0,0.31731050786291115
grace,1.0,0.31731050786291115
gracefully,1.0,0.31731050786291115
gracious,1.0,0.31731050786291115
incase,1.0,0.31731050786291115
graciously,1.0,0.31731050786291115
incandescent,1.0,0.31731050786291115
grain,1.0,0.31731050786291115
grandchildren,1.0,0.31731050786291115
inattentiveness,1.0,0.31731050786291115
inattentive,1.0,0.31731050786291115
inadvertently,1.0,0.31731050786291115
improvement,1.0,0.31731050786291115
2day,1.0,0.31731050786291115
grandeur,1.0,0.31731050786291115
improved,1.0,0.31731050786291115
impressions,1.0,0.31731050786291115
impressing,1.0,0.31731050786291115
grandkids,1.0,0.31731050786291115
gouged,1.0,0.31731050786291115
gouge,1.0,0.31731050786291115
glitch,1.0,0.31731050786291115
inclement,1.0,0.31731050786291115
glitches,1.0,0.31731050786291115
globetrotting,1.0,0.31731050786291115
glory,1.0,0.31731050786291115
gloss,1.0,0.31731050786291115
glossy,1.0,0.31731050786291115
indentations,1.0,0.31731050786291115
incur,1.0,0.31731050786291115
gm,1.0,0.31731050786291115
goal,1.0,0.31731050786291115
godly,1.0,0.31731050786291115
inconvience,1.0,0.31731050786291115
golden,1.0,0.31731050786291115
inconveniences,1.0,0.31731050786291115
inconvenienced,1.0,0.31731050786291115
inconveniece,1.0,0.31731050786291115
gossiping,1.0,0.31731050786291115
goto,1.0,0.31731050786291115
incompetence,1.0,0.31731050786291115
inclined,1.0,0.31731050786291115
generations,1.0,0.31731050786291115
infant,1.0,0.31731050786291115
gender,1.0,0.31731050786291115
institutional,1.0,0.31731050786291115
fuse,1.0,0.31731050786291115
fussing,1.0,0.31731050786291115
hermes,1.0,0.31731050786291115
1or,1.0,0.31731050786291115
42nd,1.0,0.31731050786291115
instinct,1.0,0.31731050786291115
instance,1.0,0.31731050786291115
inspiring,1.0,0.31731050786291115
inspection,1.0,0.31731050786291115
inspected,1.0,0.31731050786291115
heresay,1.0,0.31731050786291115
insisting,1.0,0.31731050786291115
insistence,1.0,0.31731050786291115
30th,1.0,0.31731050786291115
insinuation,1.0,0.31731050786291115
fyi,1.0,0.31731050786291115
insincere,1.0,0.31731050786291115
insight,1.0,0.31731050786291115
insect,1.0,0.31731050786291115
institute,1.0,0.31731050786291115
further,1.0,0.31731050786291115
inquired,1.0,0.31731050786291115
furry,1.0,0.31731050786291115
himself,1.0,0.31731050786291115
1901,1.0,0.31731050786291115
insults,1.0,0.31731050786291115
insulting,1.0,0.31731050786291115
insulted,1.0,0.31731050786291115
herself,1.0,0.31731050786291115
funriture,1.0,0.31731050786291115
furious,1.0,0.31731050786291115
1960,1.0,0.31731050786291115
1992,1.0,0.31731050786291115
431,1.0,0.31731050786291115
19th,1.0,0.31731050786291115
furiture,1.0,0.31731050786291115
insulated,1.0,0.31731050786291115
insufficient,1.0,0.31731050786291115
instructions,1.0,0.31731050786291115
instructed,1.0,0.31731050786291115
hindsight,1.0,0.31731050786291115
furnitures,1.0,0.31731050786291115
gags,1.0,0.31731050786291115
gal,1.0,0.31731050786291115
inflated,1.0,0.31731050786291115
infront,1.0,0.31731050786291115
infrequently,1.0,0.31731050786291115
infrastructure,1.0,0.31731050786291115
3000,1.0,0.31731050786291115
garish,1.0,0.31731050786291115
inform,1.0,0.31731050786291115
41,1.0,0.31731050786291115
info,1.0,0.31731050786291115
gaudy,1.0,0.31731050786291115
influx,1.0,0.31731050786291115
gauge,1.0,0.31731050786291115
influences,1.0,0.31731050786291115
influenced,1.0,0.31731050786291115
40th,1.0,0.31731050786291115
gaze,1.0,0.31731050786291115
gazing,1.0,0.31731050786291115
geez,1.0,0.31731050786291115
influence,1.0,0.31731050786291115
inflating,1.0,0.31731050786291115
gel,1.0,0.31731050786291115
garages,1.0,0.31731050786291115
hips,1.0,0.31731050786291115
hence,1.0,0.31731050786291115
infused,1.0,0.31731050786291115
inns,1.0,0.31731050786291115
inner,1.0,0.31731050786291115
inlcuding,1.0,0.31731050786291115
hinged,1.0,0.31731050786291115
2pm,1.0,0.31731050786291115
gallen,1.0,0.31731050786291115
2000,1.0,0.31731050786291115
gallery,1.0,0.31731050786291115
injuries,1.0,0.31731050786291115
gambler,1.0,0.31731050786291115
initiative,1.0,0.31731050786291115
initials,1.0,0.31731050786291115
inhospitable,1.0,0.31731050786291115
425,1.0,0.31731050786291115
games,1.0,0.31731050786291115
gang,1.0,0.31731050786291115
gangster,1.0,0.31731050786291115
gaping,1.0,0.31731050786291115
inherited,1.0,0.31731050786291115
grandmother,1.0,0.31731050786291115
imprecise,1.0,0.31731050786291115
fund,1.0,0.31731050786291115
harddrive,1.0,0.31731050786291115
haphazardly,1.0,0.31731050786291115
313,1.0,0.31731050786291115
huffed,1.0,0.31731050786291115
huff,1.0,0.31731050786291115
http,1.0,0.31731050786291115
happening,1.0,0.31731050786291115
happens,1.0,0.31731050786291115
howling,1.0,0.31731050786291115
howled,1.0,0.31731050786291115
harder,1.0,0.31731050786291115
grandparents,1.0,0.31731050786291115
2703,1.0,0.31731050786291115
housekeepers,1.0,0.31731050786291115
housecleaning,1.0,0.31731050786291115
hardest,1.0,0.31731050786291115
helicopter,1.0,0.31731050786291115
hardrock,1.0,0.31731050786291115
hotline,1.0,0.31731050786291115
harmony,1.0,0.31731050786291115
28,1.0,0.31731050786291115
huh,1.0,0.31731050786291115
hangers,1.0,0.31731050786291115
27,1.0,0.31731050786291115
hullabaloo,1.0,0.31731050786291115
hype,1.0,0.31731050786291115
hitting,1.0,0.31731050786291115
31,1.0,0.31731050786291115
hygeine,1.0,0.31731050786291115
handedly,1.0,0.31731050786291115
hws,1.0,0.31731050786291115
handicap,1.0,0.31731050786291115
hurrying,1.0,0.31731050786291115
3405,1.0,0.31731050786291115
